class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
e,f,y,e,t,n,f,c,b,w,t,b,s,s,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p
p,f,s,b,t,f,f,c,b,w,t,b,s,s,w
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
e,x,s,e,t,n,f,c,b,e,e,?,s,s,w
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,b,y,w,t,n,f,w,n,w,e,b,s,s,w
p,f,s,b,t,f,f,c,b,h,t,b,s,s,w
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,y,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
p,x,s,w,t,f,f,c,b,w,t,b,f,f,w
e,f,y,g,t,n,f,c,b,n,t,b,s,s,g
p,x,y,n,f,y,f,c,n,b,t,?,s,k,w
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
e,f,y,e,t,n,f,c,b,n,t,b,s,s,p
e,x,y,b,t,n,f,c,b,e,e,?,s,s,w
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b
p,x,f,g,f,f,f,c,b,p,e,b,k,k,n
p,f,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b
e,x,y,u,f,n,f,c,n,h,e,?,s,f,w
p,x,f,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
e,f,f,e,t,n,f,c,b,u,t,b,s,s,g
p,f,s,b,t,f,f,c,b,h,t,b,s,f,w
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
e,f,y,n,t,n,f,c,b,u,t,b,s,s,w
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b
e,x,s,b,t,n,f,c,b,e,e,?,s,s,w
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
e,f,f,e,t,n,f,c,b,n,t,b,s,s,g
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n
p,x,y,n,f,y,f,c,n,b,t,?,k,s,w
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b
p,x,s,g,f,c,f,c,n,p,e,b,s,s,w
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,f,s,g,t,f,f,c,b,h,t,b,f,f,w
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
e,f,y,g,t,n,f,c,b,u,t,b,s,s,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
e,f,y,n,t,n,f,c,b,n,t,b,s,s,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
e,k,y,b,t,n,f,c,b,e,e,?,s,s,e
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,n,f,s,f,c,n,b,t,?,s,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n
p,x,s,w,t,f,f,c,b,p,t,b,f,f,w
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
e,f,y,n,t,n,f,c,b,p,t,b,s,s,w
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
e,f,f,c,f,n,f,w,n,w,e,b,s,f,w
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,n,f,c,n,w,e,?,k,y,w
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
p,x,s,g,t,f,f,c,b,p,t,b,f,s,w
e,f,s,n,t,n,f,c,b,e,e,?,s,s,w
p,x,y,n,f,y,f,c,n,b,t,?,s,k,p
p,x,s,g,f,c,f,w,n,u,e,b,s,s,w
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
e,x,s,b,t,n,f,c,b,w,e,?,s,s,e
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,y,n,f,s,f,c,n,b,t,?,s,s,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n
e,x,y,u,f,n,f,c,n,h,e,?,s,f,w
e,f,y,b,t,n,f,c,b,e,e,?,s,s,e
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n
p,f,s,b,t,f,f,c,b,w,t,b,s,f,w
p,f,s,w,t,n,f,c,b,g,e,b,s,s,w
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
e,f,f,g,t,n,f,c,b,u,t,b,s,s,g
e,x,y,u,f,n,f,c,n,u,e,?,s,f,w
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
p,x,f,w,f,c,f,c,n,g,e,b,s,s,w
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,y,y,f,f,f,c,b,p,e,b,k,k,n
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,n,f,y,f,c,n,b,t,?,s,s,p
e,f,y,b,t,n,f,c,b,w,e,?,s,s,w
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,f,g,f,c,f,c,n,u,e,b,s,s,w
p,f,s,b,t,f,f,c,b,w,t,b,f,f,w
e,f,f,e,t,n,f,c,b,w,t,b,s,s,g
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
e,f,f,g,t,n,f,c,b,u,t,b,s,s,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,s,w,t,f,f,c,b,w,t,b,s,f,w
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n
e,f,y,u,f,n,f,c,n,h,e,?,s,f,w
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,x,s,w,t,f,f,c,b,h,t,b,f,f,w
e,f,y,e,t,n,f,c,b,w,e,?,s,s,w
e,x,y,u,f,n,f,c,n,w,e,?,s,f,w
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
e,f,s,p,t,n,f,c,b,w,e,?,s,s,w
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
e,f,y,n,t,n,f,c,b,n,t,b,s,s,w
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,s,g,t,f,f,c,b,h,t,b,f,f,w
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n
p,x,f,w,f,c,f,c,n,g,e,b,s,s,w
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n
p,f,s,b,t,f,f,c,b,h,t,b,f,s,w
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b
p,f,s,p,t,n,f,c,b,w,e,b,s,s,w
p,f,s,b,t,f,f,c,b,p,t,b,f,f,w
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
e,f,y,u,f,n,f,c,n,u,e,?,s,f,w
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b
e,f,f,e,t,n,f,c,b,w,t,b,s,s,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,y,n,f,f,f,c,n,b,t,?,k,s,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,f,p,f,c,f,w,n,p,e,b,s,s,w
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b
e,x,s,p,t,n,f,c,b,e,e,?,s,s,w
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n
p,x,s,p,f,c,f,w,n,g,e,b,s,s,w
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n
e,f,f,e,t,n,f,c,b,p,t,b,s,s,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n
e,f,f,g,t,n,f,c,b,u,t,b,s,s,w
p,x,s,g,t,f,f,c,b,h,t,b,f,s,w
